Subject,Block,Trial,Stimulus,Group,RT,Acc,Location,Eye,Response
14,1,287,f42887_e_133,1,1.103921966,1,9,1,3
14,1,288,f42887_e_218,1,1.824393376,1,10,2,4
14,1,289,f42887_e_076,1,1.027436575,1,10,1,4
14,1,290,f42887_e_098,1,1.194054666,1,10,1,4
14,1,291,f42887_e_153,1,1.06301809,1,9,1,3
14,1,292,f42887_e_255,1,1.144037647,1,9,1,3
14,1,293,f42887_e_277,1,0.973666286,1,10,1,4
14,1,294,f42887_e_089,1,1.564027173,1,9,2,3
14,1,295,f42887_e_032,1,2.864149098,1,10,2,4
14,1,296,f42887_e_171,1,1.868623932,0,10,1,3
14,1,297,f42887_e_155,1,1.703856286,1,10,2,4
14,1,298,f42887_e_003,1,1.283666162,1,10,2,4
14,1,299,f42887_e_129,1,1.443528771,1,10,2,4
14,1,300,f42887_e_273,1,1.363816229,1,10,1,4
14,2,301,f42887_e_098,1,1.150075478,1,9,2,3
14,2,302,f42887_e_108,1,1.273421038,1,10,1,4
14,2,303,f42887_e_059,1,1.083120902,1,9,1,3
14,2,304,f42887_e_009,1,1.163317711,1,10,2,4
14,2,305,f42887_e_002,1,1.122935869,1,9,1,3
14,2,306,f42887_e_013,1,1.433270139,1,10,2,4
14,2,307,f42887_e_082,1,1.422870289,1,10,2,4
14,2,308,f42887_e_203,1,1.169268741,1,9,2,3
14,2,309,f42887_e_028,1,1.149450887,1,10,2,4
14,2,310,f42887_e_278,1,1.052593402,1,10,1,4
14,2,311,f42887_e_055,1,1.452064147,1,9,2,3
14,2,312,f42887_e_003,1,1.262466391,1,9,1,3
14,2,313,f42887_e_064,1,1.271479748,1,10,1,4
14,2,314,f42887_e_280,1,1.322820436,1,10,1,4
14,2,315,f42887_e_103,1,0.92194418,0,10,1,3
14,2,316,f42887_e_053,1,1.146527098,1,9,1,3
14,2,317,f42887_e_117,1,3.633236222,1,10,2,4
14,2,318,f42887_e_001,1,1.352331056,1,9,2,3
14,2,319,f42887_e_180,1,0.91168785,0,10,1,3
14,2,320,f42887_e_283,1,1.281737966,1,9,1,3
14,2,321,f42887_e_024,1,0.891858259,1,9,2,3
14,2,322,f42887_e_000,1,1.12187738,0,10,1,3
14,2,323,f42887_e_160,1,1.151664451,1,10,1,4
14,2,324,f42887_e_275,1,1.831946135,1,10,2,4
14,2,325,f42887_e_285,1,1.992240955,1,10,2,4
14,2,326,f42887_e_188,1,1.191305552,1,9,2,3
14,2,327,f42887_e_150,1,1.791918387,1,10,2,4
14,2,328,f42887_e_166,1,1.877651049,1,10,2,4
14,2,329,f42887_e_170,1,1.028404504,1,9,2,3
14,2,330,f42887_e_087,1,1.161341429,1,10,2,4
14,2,331,f42887_e_199,1,1.221077985,1,9,2,3
14,2,332,f42887_e_208,1,1.101319436,1,9,1,3
14,2,333,f42887_e_244,1,1.221047169,1,9,1,3
14,2,334,f42887_e_286,1,0.940975752,0,10,2,3
14,2,335,f42887_e_121,1,1.100870154,1,9,2,3
14,2,336,f42887_e_070,1,0.930958695,1,9,2,3
14,2,337,f42887_e_127,1,1.250222,1,9,2,3
14,2,338,f42887_e_039,1,1.280398583,1,9,2,3
14,2,339,f42887_e_234,1,1.02566518,1,9,1,3
14,2,340,f42887_e_014,1,0.940549056,1,9,2,3
14,2,341,f42887_e_118,1,1.350372805,1,10,1,4
14,2,342,f42887_e_071,1,0.860421312,1,9,2,3
14,2,343,f42887_e_255,1,2.220616737,1,10,1,4
14,2,344,f42887_e_262,1,1.50050538,1,10,2,4
14,2,345,f42887_e_107,1,0.989974647,1,9,1,3
14,2,346,f42887_e_081,1,1.530079541,0,10,2,3
14,2,347,f42887_e_097,1,1.109493654,0,9,2,4
14,2,348,f42887_e_274,1,1.534464511,1,9,2,3
14,2,349,f42887_e_044,1,1.029629737,1,10,1,4
14,2,350,f42887_e_172,1,1.059910782,1,9,1,3
14,2,351,f42887_e_200,1,1.189837985,1,9,1,3
14,2,352,f42887_e_243,1,0.959945816,1,9,2,3
14,2,353,f42887_e_037,1,1.319884278,1,10,1,4
14,2,354,f42887_e_122,1,1.219658684,1,9,2,3
14,2,355,f42887_e_109,1,1.279667921,1,9,1,3
14,2,356,f42887_e_184,1,0.869205139,1,9,1,3
14,2,357,f42887_e_069,1,0.958789568,0,10,1,3
14,2,358,f42887_e_023,1,1.479532861,1,9,2,3
14,2,359,f42887_e_253,1,1.083141981,1,9,1,3
14,2,360,f42887_e_019,1,1.229609353,1,10,2,4
14,2,361,f42887_e_295,1,1.459072752,1,10,1,4
14,2,362,f42887_e_287,1,1.238940075,1,10,2,4
14,2,363,f42887_e_248,1,1.82906441,1,10,2,4
14,2,364,f42887_e_061,1,2.399437019,1,10,1,4
14,2,365,f42887_e_293,1,1.488459451,1,10,1,4
14,2,366,f42887_e_112,1,1.148331342,1,10,1,4
14,2,367,f42887_e_015,1,1.998908492,1,10,1,4
14,2,368,f42887_e_224,1,1.428687161,1,10,1,4
14,2,369,f42887_e_095,1,1.908971241,1,10,2,4
14,2,370,f42887_e_158,1,1.248635383,1,9,1,3
14,2,371,f42887_e_252,1,1.114249026,1,9,2,3
14,2,372,f42887_e_268,1,1.028300718,1,9,2,3
14,2,373,f42887_e_266,1,0.93822312,0,10,1,3
14,2,374,f42887_e_143,1,1.078270816,1,9,2,3
14,2,375,f42887_e_167,1,1.41820662,1,10,2,4
14,2,376,f42887_e_242,1,0.938412579,1,9,1,3
14,2,377,f42887_e_048,1,1.197822658,0,10,1,3
14,2,378,f42887_e_011,1,1.318112624,1,10,1,4
14,2,379,f42887_e_162,1,1.828077842,1,10,2,4
14,2,380,f42887_e_067,1,1.15923544,1,9,1,3
14,2,381,f42887_e_164,1,1.187852722,1,9,1,3
14,2,382,f42887_e_045,1,1.057758049,1,9,1,3
14,2,383,f42887_e_041,1,1.207365643,1,9,2,3
14,2,384,f42887_e_131,1,1.167327711,1,9,1,3
14,2,385,f42887_e_137,1,1.397659853,1,10,2,4
14,2,386,f42887_e_197,1,1.287652113,1,9,2,3
14,2,387,f42887_e_187,1,1.080613767,1,9,1,3
14,2,388,f42887_e_093,1,1.483280594,1,10,1,4
14,2,389,f42887_e_155,1,2.737097511,1,10,2,4
14,2,390,f42887_e_016,1,1.727173842,1,10,1,4
14,2,391,f42887_e_264,1,1.346577165,1,10,1,4
14,2,392,f42887_e_226,1,1.617016195,1,10,2,4
14,2,393,f42887_e_005,1,1.296876338,1,10,1,4
14,2,394,f42887_e_063,1,0.986895605,1,10,2,4
14,2,395,f42887_e_250,1,1.362999004,1,9,1,3
14,2,396,f42887_e_113,1,1.771351248,1,10,1,4
14,2,397,f42887_e_140,1,2.127021504,1,9,1,3
14,2,398,f42887_e_104,1,1.70331826,1,10,2,4
14,2,399,f42887_e_102,1,1.366471816,1,10,2,4
14,2,400,f42887_e_209,1,1.329763462,1,10,1,4
14,2,401,f42887_e_238,1,1.440120714,1,9,2,3
14,2,402,f42887_e_021,1,0.776055338,1,9,2,3
14,2,403,f42887_e_265,1,0.635857898,1,10,1,4
14,2,404,f42887_e_212,1,1.87629085,1,10,2,4
14,2,405,f42887_e_214,1,1.216080489,1,9,2,3
14,2,406,f42887_e_182,1,1.184377368,1,9,2,3
14,2,407,f42887_e_179,1,1.285932932,1,10,1,4
14,2,408,f42887_e_012,1,1.83077474,1,9,1,3
14,2,409,f42887_e_141,1,1.345888045,1,9,2,3
14,2,410,f42887_e_272,1,1.445926744,1,10,1,4
14,2,411,f42887_e_183,1,1.240322632,1,9,2,3
14,2,412,f42887_e_178,1,1.298761842,1,10,2,4
14,2,413,f42887_e_298,1,0.905269474,1,9,2,3
14,2,414,f42887_e_207,1,1.225421417,1,9,2,3
14,2,415,f42887_e_079,1,1.295056455,1,9,2,3
14,2,416,f42887_e_223,1,1.725084677,1,10,1,4
14,2,417,f42887_e_202,1,1.204624838,1,9,1,3
14,2,418,f42887_e_085,1,1.375577256,1,10,1,4
14,2,419,f42887_e_106,1,1.244748312,1,10,1,4
14,2,420,f42887_e_157,1,1.335113361,1,9,1,3
14,2,421,f42887_e_099,1,2.17503265,1,9,1,3
14,2,422,f42887_e_201,1,1.251521662,1,9,2,3
14,2,423,f42887_e_154,1,1.764947575,1,10,1,4
14,2,424,f42887_e_270,1,1.204793436,1,9,1,3
14,2,425,f42887_e_225,1,1.46493865,1,10,2,4
14,2,426,f42887_e_038,1,1.214056801,1,9,1,3
14,2,427,f42887_e_129,1,1.334564925,0,10,1,3
14,2,428,f42887_e_271,1,1.384511094,1,10,2,4
14,2,429,f42887_e_232,1,1.51375177,1,9,2,3
14,2,430,f42887_e_135,1,1.113922361,1,9,2,3
14,2,431,f42887_e_052,1,1.120555184,1,9,1,3
14,2,432,f42887_e_083,1,1.213793188,1,9,1,3
14,2,433,f42887_e_236,1,1.344085192,1,10,2,4
14,2,434,f42887_e_008,1,1.394080218,1,9,2,3
14,2,435,f42887_e_205,1,1.393412342,1,10,2,4
14,2,436,f42887_e_101,1,1.623811474,1,10,1,4
14,2,437,f42887_e_261,1,1.673603466,1,10,2,4
14,2,438,f42887_e_026,1,1.463973301,1,10,2,4
14,2,439,f42887_e_075,1,1.593470267,1,10,2,4
14,2,440,f42887_e_153,1,1.643635387,1,10,1,4
14,2,441,f42887_e_254,1,3.968336034,1,9,2,3
14,2,442,f42887_e_133,1,3.20348847,1,9,2,3
14,2,443,f42887_e_078,1,1.37363656,1,10,2,4
14,2,444,f42887_e_174,1,1.373040594,1,10,1,4
14,2,445,f42887_e_115,1,1.273172395,1,10,1,4
14,2,446,f42887_e_030,1,1.812852139,1,10,2,4
14,2,447,f42887_e_246,1,1.412950771,1,10,2,4
14,2,448,f42887_e_032,1,1.04304297,1,10,1,4
14,2,449,f42887_e_237,1,0.992634098,1,10,1,4
14,2,450,f42887_e_092,1,1.222784162,1,9,1,3
14,2,451,f42887_e_276,1,0.892648763,1,9,2,3
14,2,452,f42887_e_066,1,1.418893011,1,9,2,3
14,2,453,f42887_e_260,1,1.092339624,1,9,1,3
14,2,454,f42887_e_144,1,1.522901383,1,10,1,4
14,2,455,f42887_e_124,1,0.932313541,1,9,2,3
14,2,456,f42887_e_189,1,0.942522195,1,9,2,3
14,2,457,f42887_e_146,1,1.031681165,0,10,1,3
14,2,458,f42887_e_289,1,1.102032684,1,10,1,4
14,2,459,f42887_e_123,1,0.951911195,1,9,2,3
14,2,460,f42887_e_035,1,1.228150135,1,9,1,3
14,2,461,f42887_e_290,1,1.222121237,1,10,2,4
14,2,462,f42887_e_159,1,1.052077349,1,9,2,3
14,2,463,f42887_e_031,1,0.978572364,1,9,1,3
14,2,464,f42887_e_196,1,2.392310617,1,9,2,3
14,2,465,f42887_e_046,1,1.101191049,0,10,1,3
14,2,466,f42887_e_080,1,1.27171865,1,10,2,4
14,2,467,f42887_e_291,1,1.270983195,1,10,1,4
14,2,468,f42887_e_130,1,1.191695267,1,9,2,3
14,2,469,f42887_e_068,1,0.941288839,1,10,1,4
14,2,470,f42887_e_136,1,1.021673414,1,9,1,3
14,2,471,f42887_e_007,1,0.990930042,1,9,1,3
14,2,472,f42887_e_022,1,0.901242342,1,9,2,3
14,2,473,f42887_e_151,1,1.030928327,1,9,1,3
14,2,474,f42887_e_139,1,0.966123677,1,9,2,3
14,2,475,f42887_e_211,1,0.82092326,1,9,1,3
14,2,476,f42887_e_173,1,1.231034861,1,9,1,3
14,2,477,f42887_e_100,1,1.190887869,1,9,1,3
14,2,478,f42887_e_299,1,1.780930391,1,10,2,4
14,2,479,f42887_e_010,1,0.900714267,1,9,1,3
14,2,480,f42887_e_269,1,1.250569301,1,9,2,3
14,2,481,f42887_e_279,1,1.470198274,1,10,2,4
14,2,482,f42887_e_096,1,1.290589053,1,9,2,3
14,2,483,f42887_e_018,1,0.910150853,0,10,2,3
14,2,484,f42887_e_089,1,1.610852552,1,9,1,3
14,2,485,f42887_e_056,1,1.25581806,1,9,1,3
14,2,486,f42887_e_193,1,1.200545057,1,9,2,3
14,2,487,f42887_e_210,1,2.210271898,1,10,2,4
14,2,488,f42887_e_084,1,1.145356549,1,10,1,4
14,2,489,f42887_e_181,1,0.95981006,1,10,1,4
14,2,490,f42887_e_176,1,1.009709899,0,9,1,4
14,2,491,f42887_e_051,1,1.459708654,1,10,1,4
14,2,492,f42887_e_147,1,1.110012602,1,10,2,4
14,2,493,f42887_e_206,1,1.309956173,1,9,2,3
14,2,494,f42887_e_057,1,1.359258575,1,10,1,4
14,2,495,f42887_e_105,1,1.318786308,1,9,1,3
14,2,496,f42887_e_156,1,0.899407662,1,9,2,3
14,2,497,f42887_e_229,1,1.119022195,1,9,2,3
14,2,498,f42887_e_258,1,0.999467744,1,9,2,3
14,2,499,f42887_e_168,1,1.099311387,0,10,1,3
14,2,500,f42887_e_047,1,1.42908962,1,10,2,4
14,2,501,f42887_e_221,1,1.260284004,1,10,1,4
14,2,502,f42887_e_273,1,0.958976981,1,9,1,3
14,2,503,f42887_e_216,1,1.228731921,1,10,1,4
14,2,504,f42887_e_288,1,1.199026662,1,10,1,4
14,2,505,f42887_e_228,1,0.568612989,1,10,1,4
14,2,506,f42887_e_161,1,0.773614936,1,10,2,4
14,2,507,f42887_e_241,1,1.408817233,1,9,2,3
14,2,508,f42887_e_217,1,0.89916432,0,10,1,3
14,2,509,f42887_e_086,1,1.226223692,1,9,2,3
14,2,510,f42887_e_020,1,1.008349327,0,10,2,3
14,2,511,f42887_e_163,1,1.078568338,1,9,1,3
14,2,512,f42887_e_029,1,1.051768128,1,9,1,3
14,2,513,f42887_e_256,1,1.038174188,1,9,2,3
14,2,514,f42887_e_281,1,1.308398793,1,10,2,4
14,2,515,f42887_e_251,1,1.137908474,1,10,2,4
14,2,516,f42887_e_175,1,1.458288504,1,10,2,4
14,2,517,f42887_e_062,1,0.9179585,1,9,2,3
14,2,518,f42887_e_292,1,1.268089222,1,10,1,4
14,2,519,f42887_e_033,1,1.357958789,1,10,2,4
14,2,520,f42887_e_263,1,1.175433643,1,9,1,3
14,2,521,f42887_e_294,1,1.307814474,1,10,2,4
14,2,522,f42887_e_190,1,1.057246575,1,9,1,3
14,2,523,f42887_e_110,1,1.027439304,1,10,1,4
14,2,524,f42887_e_149,1,1.357597887,0,10,1,3
14,2,525,f42887_e_050,1,1.237723545,1,9,2,3
14,2,526,f42887_e_025,1,1.167631342,1,10,2,4
14,2,527,f42887_e_247,1,0.957058064,1,10,2,4
14,2,528,f42887_e_297,1,0.987198053,0,9,2,4
14,2,529,f42887_e_249,1,1.437043372,1,10,1,4
14,2,530,f42887_e_043,1,1.047202733,1,9,1,3
14,2,531,f42887_e_142,1,0.984398865,1,9,1,3
14,2,532,f42887_e_220,1,0.997222271,1,9,2,3
14,2,533,f42887_e_111,1,1.417140143,1,9,1,3
14,2,534,f42887_e_034,1,0.877064045,0,10,2,3
14,2,535,f42887_e_054,1,0.666922669,0,10,1,3
14,2,536,f42887_e_077,1,1.377136842,1,9,2,3
14,2,537,f42887_e_194,1,1.356706038,1,10,2,4
14,2,538,f42887_e_245,1,1.230862605,1,9,2,3
14,2,539,f42887_e_240,1,1.166545203,1,10,1,4
14,2,540,f42887_e_222,1,1.076481214,1,9,2,3
14,2,541,f42887_e_134,1,1.442454526,1,10,1,4
14,2,542,f42887_e_215,1,1.236495947,1,10,2,4
14,2,543,f42887_e_006,1,1.176392884,1,9,1,3
14,2,544,f42887_e_074,1,1.535973034,1,10,1,4
14,2,545,f42887_e_027,1,1.106373364,1,9,1,3
14,2,546,f42887_e_036,1,1.086098733,0,9,2,4
14,2,547,f42887_e_148,1,1.14629015,1,9,2,3
14,2,548,f42887_e_040,1,1.046170962,1,9,2,3
14,2,549,f42887_e_230,1,1.393149282,1,10,1,4
14,2,550,f42887_e_114,1,1.395322113,0,9,1,4
14,2,551,f42887_e_191,1,1.185360105,1,9,1,3
14,2,552,f42887_e_094,1,1.445989801,1,10,1,4
14,2,553,f42887_e_165,1,0.861781921,1,9,1,3
14,2,554,f42887_e_296,1,0.985211812,1,9,2,3
14,2,555,f42887_e_198,1,1.084650947,1,9,1,3
14,2,556,f42887_e_259,1,1.105489887,1,9,1,3
14,2,557,f42887_e_060,1,1.542629312,0,10,2,3
14,2,558,f42887_e_282,1,1.185410835,1,10,2,4
14,2,559,f42887_e_138,1,1.014879478,1,9,1,3
14,2,560,f42887_e_177,1,1.265434372,1,9,2,3
14,2,561,f42887_e_267,1,0.95511118,1,9,2,3
14,2,562,f42887_e_042,1,0.99506247,1,9,2,3
14,2,563,f42887_e_076,1,1.06972674,1,9,2,3
14,2,564,f42887_e_004,1,0.975035218,0,10,1,3
14,2,565,f42887_e_072,1,1.204945098,1,10,2,4
14,2,566,f42887_e_227,1,1.174736098,1,10,2,4
14,2,567,f42887_e_058,1,0.883731511,1,10,1,4
14,2,568,f42887_e_284,1,1.595002801,1,10,1,4
14,2,569,f42887_e_213,1,1.384806305,0,10,1,3
14,2,570,f42887_e_091,1,1.464376267,0,10,2,3
14,2,571,f42887_e_116,1,1.004103143,1,10,1,4
14,2,572,f42887_e_119,1,1.56370538,1,9,2,3
14,2,573,f42887_e_192,1,1.424551289,1,9,2,3
14,2,574,f42887_e_132,1,0.893767692,0,10,2,3
14,2,575,f42887_e_073,1,1.320449842,1,10,1,4
14,2,576,f42887_e_145,1,1.174084696,1,10,1,4
14,2,577,f42887_e_185,1,1.044057914,1,9,1,3
14,2,578,f42887_e_219,1,1.463643357,1,10,2,4
14,2,579,f42887_e_239,1,1.133632598,1,9,2,3
14,2,580,f42887_e_120,1,1.25391774,1,10,1,4
14,2,581,f42887_e_257,1,0.893832425,1,10,2,4
14,2,582,f42887_e_128,1,0.823321011,1,10,1,4
14,2,583,f42887_e_017,1,1.123552474,1,10,2,4
14,2,584,f42887_e_186,1,0.993310448,1,9,2,3
14,2,585,f42887_e_171,1,1.035788361,1,9,1,3
14,2,586,f42887_e_088,1,1.483313981,1,10,2,4
14,2,587,f42887_e_152,1,0.843297586,0,10,1,3
14,2,588,f42887_e_204,1,1.073331263,1,9,2,3
14,2,589,f42887_e_233,1,1.38341191,1,10,2,4
14,2,590,f42887_e_277,1,1.393029684,1,10,2,4
14,2,591,f42887_e_169,1,1.023035778,1,9,2,3
14,2,592,f42887_e_218,1,1.123294609,1,9,1,3
14,2,593,f42887_e_195,1,1.312969203,0,10,1,3
14,2,594,f42887_e_090,1,1.39175188,1,9,2,3
14,2,595,f42887_e_049,1,1.322880124,1,9,1,3
14,2,596,f42887_e_235,1,1.441994195,1,10,2,4
14,2,597,f42887_e_126,1,1.54811815,1,9,2,3
14,2,598,f42887_e_231,1,1.47992253,0,10,1,3
14,2,599,f42887_e_065,1,1.272629695,1,9,1,3
14,2,600,f42887_e_125,1,1.162411977,1,9,2,3
15,1,1,f42887_e_216,1,1.432036271,1,9,2,3
15,1,2,f42887_e_175,1,1.786091658,1,9,2,3
15,1,3,f42887_e_120,1,1.229350038,1,10,1,4
15,1,4,f42887_e_106,1,1.407755358,1,10,1,4
15,1,5,f42887_e_210,1,1.705900874,1,10,2,4
15,1,6,f42887_e_035,1,2.392903169,1,9,2,3
15,1,7,f42887_e_266,1,1.636220626,1,9,1,3
15,1,8,f42887_e_239,1,1.461146257,1,9,1,3
15,1,9,f42887_e_129,1,1.570314712,1,10,2,4
15,1,10,f42887_e_299,1,1.367289131,1,9,2,3
15,1,11,f42887_e_099,1,1.61006048,1,10,1,4
15,1,12,f42887_e_189,1,1.706951772,1,10,2,4
15,1,13,f42887_e_225,1,1.933681731,1,10,2,4
15,1,14,f42887_e_164,1,1.376445602,1,9,1,3
15,1,15,f42887_e_193,1,1.619882734,1,9,2,3
15,1,16,f42887_e_133,1,2.351157097,1,9,2,3
15,1,17,f42887_e_186,1,2.072791402,1,10,2,4
15,1,18,f42887_e_100,1,2.733773877,1,9,2,3
15,1,19,f42887_e_054,1,1.545217622,1,9,2,3
15,1,20,f42887_e_195,1,1.409147079,1,9,1,3
15,1,21,f42887_e_088,1,1.474326094,1,10,1,4
15,1,22,f42887_e_071,1,1.389422582,1,9,1,3
15,1,23,f42887_e_090,1,1.507486223,1,10,1,4
15,1,24,f42887_e_288,1,1.377376858,1,10,2,4
15,1,25,f42887_e_097,1,1.906987232,1,9,2,3
15,1,26,f42887_e_076,1,1.308779288,1,9,1,3
15,1,27,f42887_e_296,1,1.268869002,1,10,1,4
15,1,28,f42887_e_290,1,1.538855317,1,10,2,4
15,1,29,f42887_e_059,1,1.569977481,1,10,2,4
15,1,30,f42887_e_257,1,2.009505599,1,10,1,4
15,1,31,f42887_e_161,1,1.449100063,1,9,1,3
15,1,32,f42887_e_032,1,1.218059902,1,9,2,3
15,1,33,f42887_e_021,1,1.385147149,1,10,2,4
15,1,34,f42887_e_148,1,1.514324154,1,9,2,3
15,1,35,f42887_e_009,1,1.773623022,1,10,2,4
15,1,36,f42887_e_220,1,1.338328411,1,9,1,3
15,1,37,f42887_e_075,1,1.349276075,1,10,1,4
15,1,38,f42887_e_018,1,1.054464762,1,10,1,4
15,1,39,f42887_e_104,1,1.705303601,1,10,1,4
15,1,40,f42887_e_121,1,1.16593657,1,10,1,4
15,1,41,f42887_e_091,1,2.517903109,1,10,2,4
15,1,42,f42887_e_171,1,1.738544452,1,9,1,3
15,1,43,f42887_e_080,1,1.871192594,1,9,2,3
15,1,44,f42887_e_132,1,1.410790881,1,9,1,3
15,1,45,f42887_e_082,1,1.498203,1,10,2,4
15,1,46,f42887_e_142,1,1.92995727,1,9,1,3
15,1,47,f42887_e_241,1,2.11737243,1,10,1,4
15,1,48,f42887_e_023,1,3.086101289,1,10,1,4
15,1,49,f42887_e_000,1,1.089009932,1,10,1,4
15,1,50,f42887_e_159,1,1.878197674,1,10,1,4
15,1,51,f42887_e_287,1,1.516296981,1,10,1,4
15,1,52,f42887_e_204,1,1.500154306,1,9,2,3
15,1,53,f42887_e_068,1,1.50086384,1,10,1,4
15,1,54,f42887_e_174,1,1.15560899,1,10,2,4
15,1,55,f42887_e_034,1,0.968030361,1,10,1,4
15,1,56,f42887_e_149,1,1.363062097,1,9,1,3
15,1,57,f42887_e_256,1,1.440222073,1,9,1,3
15,1,58,f42887_e_217,1,1.856460598,1,9,1,3
15,1,59,f42887_e_233,1,1.506003747,1,9,1,3
15,1,60,f42887_e_267,1,1.389299184,1,9,2,3
15,1,61,f42887_e_150,1,2.204966,1,9,2,3
15,1,62,f42887_e_155,1,1.885480419,1,10,2,4
15,1,63,f42887_e_154,1,1.543725627,1,10,1,4
15,1,64,f42887_e_173,1,2.44284678,1,10,1,4
15,1,65,f42887_e_202,1,1.693915649,1,10,2,4
15,1,66,f42887_e_081,1,1.427876421,1,10,2,4
15,1,67,f42887_e_222,1,1.354759213,1,9,1,3
15,1,68,f42887_e_291,1,1.531838993,1,9,1,3
15,1,69,f42887_e_136,1,1.296264325,1,9,1,3
15,1,70,f42887_e_191,1,1.753730465,1,9,2,3
15,1,71,f42887_e_033,1,1.507077574,1,9,1,3
15,1,72,f42887_e_128,1,1.639136154,1,9,2,3
15,1,73,f42887_e_276,1,1.530418818,1,9,2,3
15,1,74,f42887_e_005,1,1.563810412,1,10,2,4
15,1,75,f42887_e_157,1,1.493185564,1,9,2,3
15,1,76,f42887_e_092,1,1.335226746,1,9,1,3
15,1,77,f42887_e_153,1,1.446438114,1,10,1,4
15,1,78,f42887_e_298,1,1.206818183,1,10,2,4
15,1,79,f42887_e_134,1,1.498716818,1,9,2,3
15,1,80,f42887_e_214,1,1.312659582,1,10,1,4
15,1,81,f42887_e_209,1,1.435192692,1,10,1,4
15,1,82,f42887_e_294,1,1.236170247,1,9,1,3
15,1,83,f42887_e_141,1,1.434945246,1,10,1,4
15,1,84,f42887_e_207,1,1.725540803,1,10,1,4
15,1,85,f42887_e_183,1,1.518921738,1,9,1,3
15,1,86,f42887_e_246,1,1.881297768,1,9,2,3
15,1,87,f42887_e_188,1,1.96555141,1,9,2,3
15,1,88,f42887_e_126,1,2.874240999,1,10,2,4
15,1,89,f42887_e_185,1,2.375377292,1,9,2,3
15,1,90,f42887_e_125,1,1.793996415,1,9,1,3
15,1,91,f42887_e_108,1,1.770266707,1,10,1,4
15,1,92,f42887_e_242,1,2.239113851,1,10,1,4
15,1,93,f42887_e_178,1,1.475658916,1,10,1,4
15,1,94,f42887_e_182,1,1.795207042,1,10,2,4
15,1,95,f42887_e_019,1,1.563038633,1,10,1,4
15,1,96,f42887_e_017,1,1.351898784,1,10,1,4
15,1,97,f42887_e_046,1,1.5136374,1,9,2,3
15,1,98,f42887_e_170,1,1.532943474,1,10,1,4
15,1,99,f42887_e_261,1,1.295633887,1,10,2,4
15,1,100,f42887_e_270,1,1.684450785,1,10,2,4
15,1,101,f42887_e_201,1,1.522362339,1,9,2,3
15,1,102,f42887_e_289,1,1.378814507,1,10,1,4
15,1,103,f42887_e_078,1,1.414675548,1,9,1,3
15,1,104,f42887_e_151,1,2.015298093,1,10,1,4
15,1,105,f42887_e_165,1,3.181496932,1,9,2,3
15,1,106,f42887_e_008,1,1.608412309,1,10,1,4
15,1,107,f42887_e_052,1,2.310740155,1,9,2,3
15,1,108,f42887_e_274,1,2.963079184,1,10,2,4
15,1,109,f42887_e_011,1,2.854235465,1,10,2,4
15,1,110,f42887_e_029,1,2.130377775,1,9,2,3
15,1,111,f42887_e_240,1,2.326607832,1,10,1,4
15,1,112,f42887_e_119,1,1.483496001,1,9,1,3
15,1,113,f42887_e_048,1,2.031225577,1,10,1,4
15,1,114,f42887_e_007,1,1.959595003,1,9,1,3
15,1,115,f42887_e_146,1,1.712852758,1,9,1,3
15,1,116,f42887_e_255,1,1.643641788,1,10,2,4
15,1,117,f42887_e_263,1,1.755889567,1,9,1,3
15,1,118,f42887_e_001,1,1.223208602,1,9,1,3
15,1,119,f42887_e_024,1,1.245156241,1,9,1,3
15,1,120,f42887_e_043,1,1.3029567,1,9,1,3
15,1,121,f42887_e_063,1,1.354119509,1,10,2,4
15,1,122,f42887_e_253,1,1.955927354,1,10,2,4
15,1,123,f42887_e_096,1,1.520172144,1,10,1,4
15,1,124,f42887_e_252,1,1.582560413,1,9,2,3
15,1,125,f42887_e_281,1,1.48588818,1,9,1,3
15,1,126,f42887_e_144,1,1.497684766,1,9,1,3
15,1,127,f42887_e_275,1,1.278536753,1,9,1,3
15,1,128,f42887_e_006,1,1.170490772,1,10,1,4
15,1,129,f42887_e_053,1,1.567720289,1,10,1,4
15,1,130,f42887_e_243,1,1.374269174,1,10,1,4
15,1,131,f42887_e_038,1,1.903976758,1,10,2,4
15,1,132,f42887_e_283,1,1.821636316,1,9,1,3
15,1,133,f42887_e_065,1,1.92185822,1,10,2,4
15,1,134,f42887_e_010,1,1.912278646,1,10,2,4
15,1,135,f42887_e_226,1,1.784556652,1,9,2,3
15,1,136,f42887_e_279,1,1.427425882,1,9,1,3
15,1,137,f42887_e_137,1,1.914784757,1,10,2,4
15,1,138,f42887_e_223,1,1.649844431,1,9,2,3
15,1,139,f42887_e_130,1,1.578581344,1,9,1,3
15,1,140,f42887_e_179,1,1.920798442,1,10,2,4
15,1,141,f42887_e_192,1,1.825806722,1,10,2,4
15,1,142,f42887_e_095,1,1.743160022,1,10,1,4
15,1,143,f42887_e_236,1,1.738929266,1,10,1,4
15,1,144,f42887_e_062,1,1.559696453,1,9,1,3
15,1,145,f42887_e_247,1,1.736053078,1,10,2,4
15,1,146,f42887_e_074,1,1.326045805,1,10,2,4
15,1,147,f42887_e_163,1,1.841950653,1,10,2,4
15,1,148,f42887_e_113,1,1.63860181,1,9,1,3
15,1,149,f42887_e_234,1,1.686373139,1,10,1,4
15,1,150,f42887_e_250,1,1.747382349,1,10,1,4
15,1,151,f42887_e_085,1,1.497792882,1,10,1,4
