Subject,Block,Trial,Stimulus,Group,RT,Acc,Location,Eye,Response
11,1,124,f42887_e_181,1,1.212950448,1,10,2,4
11,1,125,f42887_e_158,1,2.577627545,1,9,1,3
11,1,126,f42887_e_079,1,2.024504697,1,9,2,3
11,1,127,f42887_e_237,1,1.153496312,1,10,2,4
11,1,128,f42887_e_019,1,1.400451653,1,9,1,3
11,1,129,f42887_e_214,1,1.071713326,1,9,2,3
11,1,130,f42887_e_251,1,0.953805583,1,10,2,4
11,1,131,f42887_e_033,1,1.022495243,1,9,2,3
11,1,132,f42887_e_232,1,1.28216603,1,10,1,4
11,1,133,f42887_e_211,1,1.200471993,1,9,1,3
11,1,134,f42887_e_048,1,0.788506025,1,9,1,3
11,1,135,f42887_e_183,1,0.834858747,1,10,1,4
11,1,136,f42887_e_145,1,0.729561329,1,10,1,4
11,1,137,f42887_e_015,1,0.64701916,1,9,1,3
11,1,138,f42887_e_010,1,0.706050318,1,9,1,3
11,1,139,f42887_e_085,1,2.917443525,1,9,2,3
11,1,140,f42887_e_047,1,1.352933877,1,10,1,4
11,1,141,f42887_e_121,1,0.953443254,1,10,1,4
11,1,142,f42887_e_115,1,2.012387639,1,9,2,3
11,1,143,f42887_e_016,1,1.176650902,1,9,1,3
11,1,144,f42887_e_063,1,1.188316059,1,9,2,3
11,1,145,f42887_e_013,1,0.834869322,1,9,2,3
11,1,146,f42887_e_271,1,1.247153145,1,9,1,3
11,1,147,f42887_e_293,1,1.105717908,1,9,2,3
11,1,148,f42887_e_021,1,1.611482529,1,10,1,4
11,1,149,f42887_e_045,1,0.941163225,1,9,2,3
11,1,150,f42887_e_219,1,1.258664971,1,10,1,4
11,1,151,f42887_e_078,1,1.681136951,1,9,2,3
11,1,152,f42887_e_086,1,3.423126661,1,10,1,4
11,1,153,f42887_e_054,1,0.634643651,1,9,1,3
11,1,154,f42887_e_139,1,0.623607052,0,10,2,3
11,1,155,f42887_e_092,1,0.399550338,0,10,2,3
11,1,156,f42887_e_080,1,0.67064027,1,9,1,3
11,1,157,f42887_e_044,1,0.434672699,0,10,2,3
11,1,158,f42887_e_009,1,1.270196703,1,10,2,4
11,1,159,f42887_e_126,1,1.552033059,1,10,1,4
11,1,160,f42887_e_178,1,1.84616966,1,9,2,3
11,1,161,f42887_e_041,1,1.340129481,0,10,1,3
11,1,162,f42887_e_143,1,0.328648755,1,9,1,3
11,1,163,f42887_e_095,1,0.341057543,1,10,1,4
11,1,164,f42887_e_260,1,0.717470085,0,9,2,4
11,1,165,f42887_e_144,1,0.752426988,1,10,2,4
11,1,166,f42887_e_022,1,0.551988585,1,9,2,3
11,1,167,f42887_e_294,1,0.646336487,1,9,2,3
11,1,168,f42887_e_283,1,1.36386722,0,10,1,3
11,1,169,f42887_e_160,1,0.363846693,1,9,1,3
11,1,170,f42887_e_234,1,0.399029702,0,10,1,3
11,1,171,f42887_e_230,1,0.834314475,1,10,2,4
11,1,172,f42887_e_274,1,0.610721481,1,10,2,4
11,1,173,f42887_e_007,1,0.575646082,1,10,2,4
11,1,174,f42887_e_213,1,0.599284297,1,10,2,4
11,1,175,f42887_e_299,1,0.599104843,1,9,2,3
11,1,176,f42887_e_210,1,2.093339288,1,9,1,3
11,1,177,f42887_e_111,1,1.221547152,1,10,2,4
11,1,178,f42887_e_198,1,1.610965315,1,9,2,3
11,1,179,f42887_e_206,1,0.928622879,1,9,2,3
11,1,180,f42887_e_062,1,0.646404599,1,10,2,4
11,1,181,f42887_e_195,1,1.552247969,1,10,1,4
11,1,182,f42887_e_108,1,0.987141799,0,10,2,3
11,1,183,f42887_e_287,1,1.528122397,1,10,1,4
11,1,184,f42887_e_235,1,0.669256574,1,10,2,4
11,1,185,f42887_e_163,1,0.634697145,1,9,2,3
11,1,186,f42887_e_039,1,0.787596002,1,9,2,3
11,1,187,f42887_e_142,1,0.751931545,1,10,2,4
11,1,188,f42887_e_262,1,1.727631184,1,10,2,4
11,1,189,f42887_e_042,1,1.163537671,1,10,1,4
11,1,190,f42887_e_298,1,0.693078286,1,9,1,3
11,1,191,f42887_e_184,1,1.163244386,1,9,2,3
11,1,192,f42887_e_136,1,0.79940609,1,10,2,4
11,1,193,f42887_e_167,1,0.752139301,0,10,1,3
11,1,194,f42887_e_257,1,0.610379056,1,9,1,3
11,1,195,f42887_e_209,1,1.410449158,1,10,1,4
11,1,196,f42887_e_070,1,1.391756047,1,10,2,4
11,1,197,f42887_e_073,1,0.598672535,1,10,2,4
11,1,198,f42887_e_192,1,1.13171982,1,9,1,3
11,1,199,f42887_e_169,1,0.684175857,1,9,1,3
11,1,200,f42887_e_105,1,1.379041533,1,9,2,3
11,1,201,f42887_e_067,1,3.65450275,1,10,1,4
11,1,202,f42887_e_094,1,0.260254247,1,10,2,4
11,1,203,f42887_e_289,1,0.037010831,0,9,2,4
11,1,204,f42887_e_166,1,1.507597731,1,10,2,4
11,1,205,f42887_e_068,1,1.025304621,1,9,1,3
11,1,206,f42887_e_006,1,0.303998194,1,9,1,3
11,1,207,f42887_e_049,1,0.578090021,1,10,2,4
11,1,208,f42887_e_288,1,1.108763656,1,10,1,4
11,1,209,f42887_e_155,1,0.39037826,0,10,2,3
11,1,210,f42887_e_140,1,0.366954333,0,10,1,3
11,1,211,f42887_e_112,1,0.89177564,1,10,2,4
11,1,212,f42887_e_276,1,0.727595728,1,9,2,3
11,1,213,f42887_e_154,1,0.848035115,1,10,2,4
11,1,214,f42887_e_265,1,2.966877139,1,10,2,4
11,1,215,f42887_e_090,1,0.660504052,1,9,2,3
11,1,216,f42887_e_014,1,0.986107681,1,9,1,3
11,1,217,f42887_e_005,1,0.755103253,1,10,2,4
11,1,218,f42887_e_281,1,0.742346753,1,9,1,3
11,1,219,f42887_e_118,1,0.563310072,1,9,1,3
11,1,220,f42887_e_059,1,0.539141269,1,9,1,3
11,1,221,f42887_e_056,1,0.456647618,1,9,1,3
11,1,222,f42887_e_072,1,0.751320405,1,10,2,4
11,1,223,f42887_e_188,1,0.597911798,0,10,1,3
11,1,224,f42887_e_119,1,0.821233589,1,10,2,4
11,1,225,f42887_e_037,1,0.55090626,1,9,2,3
11,1,226,f42887_e_129,1,0.786017301,1,10,1,4
11,1,227,f42887_e_134,1,0.76234954,1,9,2,3
11,1,228,f42887_e_191,1,0.691486523,1,10,2,4
11,1,229,f42887_e_137,1,0.762403656,1,10,1,4
11,1,230,f42887_e_071,1,0.550922433,1,10,1,4
11,1,231,f42887_e_187,1,0.668706081,1,9,1,3
11,1,232,f42887_e_123,1,0.727268543,1,10,2,4
11,1,233,f42887_e_002,1,0.997312539,1,9,1,3
11,1,234,f42887_e_212,1,0.620592405,1,9,1,3
11,1,235,f42887_e_081,1,0.514872942,1,9,1,3
11,1,236,f42887_e_247,1,0.867981297,1,10,1,4
11,1,237,f42887_e_100,1,1.114588303,1,9,2,3
11,1,238,f42887_e_125,1,0.832307821,1,9,2,3
11,1,239,f42887_e_116,1,0.797315773,1,9,1,3
11,1,240,f42887_e_089,1,0.832874175,1,10,1,4
11,1,241,f42887_e_101,1,0.620523982,1,10,2,4
11,1,242,f42887_e_051,1,0.279752882,0,10,1,3
11,1,243,f42887_e_297,1,0.573533684,1,10,1,4
11,1,244,f42887_e_244,1,0.479500215,1,10,1,4
11,1,245,f42887_e_291,1,0.620960955,1,9,2,3
11,1,246,f42887_e_075,1,0.549952384,1,10,2,4
11,1,247,f42887_e_227,1,0.713983321,1,9,1,3
11,1,248,f42887_e_000,1,0.643928626,1,9,1,3
11,1,249,f42887_e_040,1,0.560971567,1,9,1,3
11,1,250,f42887_e_128,1,0.597008928,1,10,1,4
11,1,251,f42887_e_057,1,0.761553969,1,9,2,3
11,1,252,f42887_e_255,1,0.679039481,1,9,1,3
11,1,253,f42887_e_243,1,0.72632182,1,10,2,4
11,1,254,f42887_e_263,1,0.643517156,1,10,1,4
11,1,255,f42887_e_004,1,0.526240459,1,10,1,4
11,1,256,f42887_e_180,1,0.631118943,1,9,2,3
11,1,257,f42887_e_220,1,0.644004202,1,10,1,4
11,1,258,f42887_e_172,1,0.926316719,1,10,2,4
11,1,259,f42887_e_132,1,0.926078172,1,9,1,3
11,1,260,f42887_e_208,1,0.65470864,1,10,2,4
11,1,261,f42887_e_266,1,0.572631436,1,10,1,4
11,1,262,f42887_e_200,1,0.549436103,0,10,2,3
11,1,263,f42887_e_020,1,0.687671329,1,9,1,3
11,1,264,f42887_e_196,1,0.513962608,0,10,1,3
11,1,265,f42887_e_117,1,0.737859772,1,10,2,4
11,1,266,f42887_e_093,1,0.502335084,1,10,2,4
11,1,267,f42887_e_052,1,0.737730702,1,10,1,4
11,1,268,f42887_e_082,1,0.654915464,1,10,2,4
11,1,269,f42887_e_012,1,0.654499018,1,9,2,3
11,1,270,f42887_e_058,1,0.619640084,1,10,2,4
11,1,271,f42887_e_065,1,0.548794794,1,10,1,4
11,1,272,f42887_e_055,1,0.513482404,1,10,1,4
11,1,273,f42887_e_229,1,0.536661875,1,10,1,4
11,1,274,f42887_e_064,1,0.512626808,1,10,1,4
11,1,275,f42887_e_106,1,0.901468043,1,9,2,3
11,1,276,f42887_e_199,1,2.311215556,1,10,1,4
11,1,277,f42887_e_233,1,1.277713571,1,9,1,3
11,1,278,f42887_e_292,1,0.524861739,1,9,2,3
11,1,279,f42887_e_157,1,0.85490321,1,9,1,3
11,1,280,f42887_e_130,1,0.936973572,0,9,1,4
11,1,281,f42887_e_189,1,1.337595349,1,9,1,3
11,1,282,f42887_e_011,1,0.642556127,1,9,1,3
11,1,283,f42887_e_032,1,0.995898986,1,10,1,4
11,1,284,f42887_e_102,1,0.595557742,0,9,2,4
11,1,285,f42887_e_170,1,1.171930351,1,10,2,4
11,1,286,f42887_e_185,1,0.477808616,0,9,2,4
11,1,287,f42887_e_084,1,0.936219988,1,9,1,3
11,1,288,f42887_e_282,1,0.701463502,0,10,1,3
11,1,289,f42887_e_231,1,2.289128051,1,10,2,4
11,1,290,f42887_e_197,1,0.757607839,1,10,2,4
11,1,291,f42887_e_107,1,0.724812475,1,9,2,3
11,1,292,f42887_e_246,1,1.982096861,0,9,2,4
11,1,293,f42887_e_249,1,1.852630328,1,10,1,4
11,1,294,f42887_e_176,1,0.675516017,1,9,1,3
11,1,295,f42887_e_295,1,1.11342667,1,9,2,3
11,1,296,f42887_e_150,1,0.664033736,1,9,1,3
11,1,297,f42887_e_280,1,0.864252565,0,10,1,3
11,1,298,f42887_e_190,1,1.240716424,1,10,1,4
11,1,299,f42887_e_252,1,1.216779326,1,9,2,3
11,1,300,f42887_e_164,1,0.887368589,1,10,1,4
11,2,301,f42887_e_212,1,0.822857697,1,9,1,3
11,2,302,f42887_e_131,1,1.675532812,1,9,1,3
11,2,303,f42887_e_116,1,0.568384556,1,9,1,3
11,2,304,f42887_e_186,1,0.534347318,1,9,1,3
11,2,305,f42887_e_064,1,1.028716432,1,10,2,4
11,2,306,f42887_e_179,1,0.569618655,1,9,2,3
11,2,307,f42887_e_160,1,0.675801527,1,10,2,4
11,2,308,f42887_e_052,1,0.945883777,1,10,1,4
11,2,309,f42887_e_016,1,0.82770141,1,10,2,4
11,2,310,f42887_e_059,1,0.757959283,1,10,2,4
11,2,311,f42887_e_011,1,1.027547335,1,9,1,3
11,2,312,f42887_e_260,1,0.757941867,1,10,2,4
11,2,313,f42887_e_066,1,0.722374446,0,9,1,4
11,2,314,f42887_e_253,1,0.780915447,0,10,1,3
11,2,315,f42887_e_121,1,0.887163632,1,9,1,3
11,2,316,f42887_e_267,1,1.640037234,1,10,2,4
11,2,317,f42887_e_226,1,3.557937637,1,9,2,3
11,2,318,f42887_e_127,1,0.921590569,1,9,1,3
11,2,319,f42887_e_038,1,0.698699531,1,10,2,4
11,2,320,f42887_e_211,1,0.510018655,1,10,2,4
11,2,321,f42887_e_214,1,0.804696728,1,9,2,3
11,2,322,f42887_e_208,1,1.133456515,1,9,1,3
11,2,323,f42887_e_291,1,1.34591494,1,9,2,3
11,2,324,f42887_e_001,1,0.628038673,1,10,2,4
11,2,325,f42887_e_205,1,1.062928459,1,9,1,3
11,2,326,f42887_e_084,1,0.933316684,1,9,2,3
11,2,327,f42887_e_269,1,1.698406557,1,9,2,3
11,2,328,f42887_e_283,1,0.792108797,1,10,1,4
11,2,329,f42887_e_256,1,0.886712663,1,9,2,3
11,2,330,f42887_e_264,1,0.980810512,1,9,1,3
11,2,331,f42887_e_137,1,1.05069135,1,9,1,3
11,2,332,f42887_e_203,1,0.874088033,1,9,2,3
11,2,333,f42887_e_284,1,0.874043869,1,9,2,3
11,2,334,f42887_e_120,1,0.556563894,1,10,2,4
11,2,335,f42887_e_290,1,0.686555726,1,10,1,4
11,2,336,f42887_e_204,1,0.933793777,1,10,2,4
11,2,337,f42887_e_165,1,1.086064699,1,9,1,3
11,2,338,f42887_e_168,1,1.003851893,1,9,1,3
11,2,339,f42887_e_263,1,0.804094608,1,9,1,3
11,2,340,f42887_e_197,1,0.956953655,1,9,2,3
11,2,341,f42887_e_086,1,0.76847898,1,9,1,3
11,2,342,f42887_e_091,1,0.615621799,1,10,2,4
11,2,343,f42887_e_100,1,0.757125769,1,10,2,4
11,2,344,f42887_e_126,1,0.897589713,1,9,1,3
11,2,345,f42887_e_046,1,0.68612373,1,10,1,4
11,2,346,f42887_e_077,1,0.58006433,1,10,1,4
11,2,347,f42887_e_193,1,0.732726506,1,10,2,4
11,2,348,f42887_e_057,1,0.732516883,0,9,2,4
11,2,349,f42887_e_297,1,1.014435969,0,9,1,4
11,2,350,f42887_e_039,1,1.203542622,1,9,2,3
11,2,351,f42887_e_149,1,0.60317289,1,9,2,3
11,2,352,f42887_e_278,1,0.838339291,1,9,2,3
11,2,353,f42887_e_104,1,0.968216049,1,9,1,3
11,2,354,f42887_e_080,1,0.885946328,1,10,2,4
11,2,355,f42887_e_089,1,0.897924985,1,10,2,4
11,2,356,f42887_e_125,1,0.674132943,1,10,2,4
11,2,357,f42887_e_085,1,0.862127414,1,10,2,4
11,2,358,f42887_e_141,1,0.838180364,1,10,2,4
11,2,359,f42887_e_240,1,0.791250713,1,10,2,4
11,2,360,f42887_e_041,1,0.944628529,1,10,2,4
11,2,361,f42887_e_217,1,1.767958966,0,9,1,4
11,2,362,f42887_e_192,1,1.262295424,1,9,2,3
11,2,363,f42887_e_081,1,1.14395444,1,10,1,4
11,2,364,f42887_e_093,1,1.356035296,1,10,1,4
11,2,365,f42887_e_004,1,0.661253593,1,10,1,4
11,2,366,f42887_e_213,1,0.967715941,1,10,2,4
11,2,367,f42887_e_106,1,0.626389061,1,10,1,4
11,2,368,f42887_e_102,1,0.650235032,1,10,1,4
11,2,369,f42887_e_002,1,1.131729461,1,9,2,3
11,2,370,f42887_e_000,1,0.884596532,1,10,2,4
11,2,371,f42887_e_008,1,0.861421104,1,10,1,4
11,2,372,f42887_e_063,1,0.838121893,1,10,2,4
11,2,373,f42887_e_241,1,0.837593483,1,10,1,4
11,2,374,f42887_e_103,1,1.025906431,1,9,1,3
11,2,375,f42887_e_200,1,0.767396966,1,10,1,4
11,2,376,f42887_e_134,1,1.202616115,1,9,1,3
11,2,377,f42887_e_181,1,0.825515924,1,9,1,3
11,2,378,f42887_e_163,1,1.049529096,1,9,1,3
11,2,379,f42887_e_182,1,0.731854115,1,10,1,4
11,2,380,f42887_e_228,1,0.766976477,1,9,1,3
11,2,381,f42887_e_153,1,0.979190757,1,10,2,4
11,2,382,f42887_e_156,1,0.802853667,1,10,1,4
11,2,383,f42887_e_223,1,1.08464928,1,10,2,4
11,2,384,f42887_e_209,1,0.684494023,1,10,2,4
11,2,385,f42887_e_117,1,0.790729145,1,9,1,3
11,2,386,f42887_e_058,1,0.790675339,1,10,2,4
11,2,387,f42887_e_027,1,1.07353244,1,9,2,3
11,2,388,f42887_e_073,1,0.802216712,1,9,1,3
11,2,389,f42887_e_099,1,0.942911428,1,10,2,4
11,2,390,f42887_e_083,1,0.884841611,1,9,1,3
11,2,391,f42887_e_054,1,0.931725853,1,9,1,3
11,2,392,f42887_e_218,1,0.614423777,1,10,1,4
11,2,393,f42887_e_113,1,1.260899287,1,9,2,3
11,2,394,f42887_e_047,1,0.967324065,1,10,2,4
11,2,395,f42887_e_143,1,1.036986572,1,10,1,4
11,2,396,f42887_e_249,1,0.919278811,1,10,2,4
11,2,397,f42887_e_280,1,0.895730168,1,10,2,4
11,2,398,f42887_e_112,1,0.967284255,1,10,1,4
11,2,399,f42887_e_018,1,0.767004779,1,10,2,4
11,2,400,f42887_e_122,1,0.825339268,1,9,2,3
11,2,401,f42887_e_185,1,3.798415514,1,10,1,4
11,2,402,f42887_e_237,1,1.142473087,1,9,2,3
11,2,403,f42887_e_222,1,1.024382469,1,9,2,3
11,2,404,f42887_e_187,1,1.625395686,1,10,2,4
11,2,405,f42887_e_042,1,0.648900477,1,9,1,3
11,2,406,f42887_e_183,1,6.166944505,1,10,1,4
11,2,407,f42887_e_293,1,0.954168224,1,10,2,4
11,2,408,f42887_e_109,1,1.060357005,1,10,2,4
11,2,409,f42887_e_265,1,0.754351846,1,9,1,3
11,2,410,f42887_e_139,1,2.813617508,1,9,1,3
11,2,411,f42887_e_198,1,1.964956947,1,10,2,4
11,2,412,f42887_e_191,1,0.859717065,0,10,2,3
11,2,413,f42887_e_044,1,3.7779742,1,9,2,3
11,2,414,f42887_e_067,1,0.554482285,1,9,2,3
11,2,415,f42887_e_285,1,0.507353897,1,10,2,4
11,2,416,f42887_e_231,1,9.660543862,1,10,2,4
11,2,417,f42887_e_015,1,1.259135534,1,10,1,4
11,2,418,f42887_e_098,1,0.636190006,1,10,1,4
11,2,419,f42887_e_056,1,0.541931675,1,9,1,3
11,2,420,f42887_e_017,1,0.683548544,1,10,1,4
11,2,421,f42887_e_152,1,0.48337419,1,10,2,4
11,2,422,f42887_e_072,1,0.860589767,0,9,2,4
11,2,423,f42887_e_243,1,0.895550402,1,9,2,3
11,2,424,f42887_e_144,1,2.083702246,1,9,2,3
11,2,425,f42887_e_184,1,1.318957597,0,10,2,3
11,2,426,f42887_e_279,1,2.200992317,1,9,2,3
11,2,427,f42887_e_110,1,1.506955179,1,9,1,3
11,2,428,f42887_e_037,1,0.765206192,1,9,1,3
11,2,429,f42887_e_019,1,1.342119341,1,10,1,4
11,2,430,f42887_e_151,1,1.118429311,0,9,1,4
11,2,431,f42887_e_074,1,0.694986972,1,10,1,4
11,2,432,f42887_e_287,1,1.494212985,0,10,2,3
11,2,433,f42887_e_294,1,2.189072753,1,10,2,4
11,2,434,f42887_e_154,1,2.882433128,1,10,2,4
11,2,435,f42887_e_299,1,2.470921861,1,10,2,4
11,2,436,f42887_e_266,1,3.081896817,0,9,1,4
11,2,437,f42887_e_049,1,2.436199772,0,9,1,4
11,2,438,f42887_e_207,1,0.587691296,0,10,2,3
11,2,439,f42887_e_150,1,0.389097509,0,10,1,3
11,2,440,f42887_e_161,1,0.412600123,1,9,2,3
11,2,441,f42887_e_236,1,0.894358912,1,9,1,3
11,2,442,f42887_e_173,1,1.517503488,1,9,1,3
11,2,443,f42887_e_188,1,1.011862027,1,10,2,4
11,2,444,f42887_e_238,1,2.764706084,1,9,1,3
11,2,445,f42887_e_202,1,0.8116376,1,9,1,3
11,2,446,f42887_e_268,1,1.835492591,1,10,2,4
11,2,447,f42887_e_053,1,0.670937909,1,10,1,4
11,2,448,f42887_e_030,1,0.706223241,1,9,2,3
11,2,449,f42887_e_135,1,0.83589442,1,10,1,4
11,2,450,f42887_e_095,1,0.847548069,1,10,2,4
11,2,451,f42887_e_252,1,0.553200912,1,10,2,4
11,2,452,f42887_e_040,1,0.741275003,1,9,1,3
11,2,453,f42887_e_235,1,0.659024253,1,10,2,4
11,2,454,f42887_e_005,1,0.647588314,1,10,1,4
11,2,455,f42887_e_175,1,0.600391814,1,10,1,4
11,2,456,f42887_e_250,1,0.635475921,1,10,2,4
11,2,457,f42887_e_227,1,0.506379183,1,10,2,4
11,2,458,f42887_e_006,1,1.011982078,1,9,1,3
11,2,459,f42887_e_295,1,0.682348968,1,9,1,3
11,2,460,f42887_e_062,1,1.022807189,1,9,2,3
11,2,461,f42887_e_111,1,0.682577562,1,9,1,3
11,2,462,f42887_e_092,1,0.729321538,1,9,2,3
11,2,463,f42887_e_201,1,0.517077712,1,9,2,3
11,2,464,f42887_e_190,1,0.494068053,1,9,2,3
